siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 13:00:00",26.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 13:00:00",1.7
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 13:00:00",0.35
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 13:00:00",91.3
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 13:00:00",52.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 13:00:00",13.5
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 14:00:00",1.5
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 14:00:00",25.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 14:00:00",80.8
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 14:00:00",12.6
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 14:00:00",0.31
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 14:00:00",54.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 15:00:00",81.8
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 15:00:00",28.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 15:00:00",2.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 15:00:00",0.33
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 15:00:00",14.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 15:00:00",63.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 16:00:00",1.6
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 16:00:00",29.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 16:00:00",15.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 16:00:00",65.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 16:00:00",78.6
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 16:00:00",0.33
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 17:00:00",1.3
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 17:00:00",24.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 17:00:00",17.1
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 17:00:00",54.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 17:00:00",72.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 17:00:00",0.34
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 18:00:00",56.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 18:00:00",26.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 18:00:00",1.5
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 18:00:00",0.42
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 18:00:00",61.3
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 18:00:00",20.4
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 19:00:00",0.47
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 19:00:00",27.0
